,Pressure,Density
2105,84562.58905501619,0.662362599363799
2106,84308.04831853775,0.6609378655087946
2107,84054.0553315604,0.6595149719880986
2108,83800.60938624927,0.6580939180086395
2109,83547.70977507462,0.6566747027770029
2110,83295.35579081204,0.6552573254994325
2111,83043.54672654252,0.653841785381829
2112,82792.28187565265,0.6524280816297497
2113,82541.56053183468,0.6510162134484079
2114,82291.38198908669,0.6496061800426723
2115,82041.74554171272,0.648197980617068
2116,81792.65048432292,0.6467916143757735
2117,81544.09611183364,0.6453870805226227
2118,81296.0817194676,0.6439843782611031
2119,81048.60660275401,0.6425835067943554
2120,80801.67005752867,0.6411844653251737
2121,80555.27137993417,0.6397872530560045
2122,80309.40986642,0.6383918691889463
2123,80064.08481374264,0.6369983129257493
2124,79819.29551896575,0.6356065834678152
2125,79575.0412794603,0.6342166800161959
2126,79331.32139290466,0.6328286017715943
2127,79088.13515728475,0.631442347934362
2128,78845.4818708942,0.6300579177045013
2129,78603.36083233451,0.6286753102816625
2130,78361.7713405151,0.6272945248651444
2131,78120.7126946535,0.6259155606538941
2132,77880.18419427548,0.624538416846506
2133,77640.1851392152,0.6231630926412215
2134,77400.7148296153,0.6217895872359288
2135,77161.7725659271,0.6204178998281619
2136,76923.35764891066,0.6190480296151007
2137,76685.469379635,0.61767997579357
2138,76448.10705947816,0.6163137375600395
2139,76211.26999012739,0.614949314110623
2140,75974.95747357927,0.6135867046410783
2141,75739.16881213983,0.6122259083468061
2142,75503.90330842473,0.6108669244228502
2143,75269.16026535934,0.6095097520638966
2144,75034.93898617892,0.608154390464273
2145,74801.23877442876,0.6068008388179488
2146,74568.05893396426,0.6054490963185339
2147,74335.39876895117,0.6040991621592792
2148,74103.25758386563,0.6027510355330746
2149,73871.63468349438,0.6014047156324506
2150,73640.52937293483,0.6000602016495755
2151,73409.94095759527,0.598717492776257
2152,73179.86874319497,0.5973765882039402
2153,72950.31203576429,0.596037487123708
2154,72721.2701416449,0.5947001887262802
2155,72492.74236748986,0.5933646922020133
